_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,quantile_critic,num-parallel-envs
156406,9.42,youthful-sweep-2,13,sac,strong,True,250000,True,8
156410,9.42,youthful-sweep-2,13,sac,strong,True,250000,True,8
156423,9.42,youthful-sweep-2,13,sac,strong,True,250000,True,8
156426,9.42,youthful-sweep-2,13,sac,strong,True,250000,True,8
156491,9.421,youthful-sweep-2,13,sac,strong,True,250000,True,8
156512,9.425,youthful-sweep-2,13,sac,strong,True,250000,True,8
156557,9.425,youthful-sweep-2,13,sac,strong,True,250000,True,8
156562,9.426,youthful-sweep-2,13,sac,strong,True,250000,True,8
156593,9.425,youthful-sweep-2,13,sac,strong,True,250000,True,8
156714,9.426,youthful-sweep-2,13,sac,strong,True,250000,True,8
156792,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
156842,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
156873,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
156876,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
156913,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
156929,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
156971,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157003,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157013,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157024,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157101,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157127,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157130,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157171,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157192,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157203,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157210,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157232,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157269,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
157286,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
157288,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
157368,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
157380,9.43,youthful-sweep-2,13,sac,strong,True,250000,True,8
157402,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157408,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157410,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157432,9.431,youthful-sweep-2,13,sac,strong,True,250000,True,8
157464,9.435,youthful-sweep-2,13,sac,strong,True,250000,True,8
157470,9.435,youthful-sweep-2,13,sac,strong,True,250000,True,8
157494,9.435,youthful-sweep-2,13,sac,strong,True,250000,True,8
157609,9.436,youthful-sweep-2,13,sac,strong,True,250000,True,8
157656,9.436,youthful-sweep-2,13,sac,strong,True,250000,True,8
157657,9.436,youthful-sweep-2,13,sac,strong,True,250000,True,8
157660,9.436,youthful-sweep-2,13,sac,strong,True,250000,True,8
157694,9.436,youthful-sweep-2,13,sac,strong,True,250000,True,8
157716,9.437,youthful-sweep-2,13,sac,strong,True,250000,True,8
157725,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157746,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157751,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157803,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157835,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157855,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157891,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157896,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157961,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157967,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
157995,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
158019,9.439,youthful-sweep-2,13,sac,strong,True,250000,True,8
158040,9.44,youthful-sweep-2,13,sac,strong,True,250000,True,8
158076,9.44,youthful-sweep-2,13,sac,strong,True,250000,True,8
158090,9.44,youthful-sweep-2,13,sac,strong,True,250000,True,8
158113,9.44,youthful-sweep-2,13,sac,strong,True,250000,True,8
158147,9.44,youthful-sweep-2,13,sac,strong,True,250000,True,8
158293,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158325,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158354,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158398,9.444,youthful-sweep-2,13,sac,strong,True,250000,True,8
158404,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158430,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158454,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158459,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158499,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158537,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158552,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158565,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158592,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158621,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158661,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158681,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158690,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158695,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158749,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158752,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158762,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158775,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158795,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158840,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158845,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
158858,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
158866,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
158918,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159017,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159046,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159056,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159071,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159132,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159138,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159159,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159242,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159243,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159262,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159267,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159340,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159385,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159411,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159478,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159493,9.445,youthful-sweep-2,13,sac,strong,True,250000,True,8
159526,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159547,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159593,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159600,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159617,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159638,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159643,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159659,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159678,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159690,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159704,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159706,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159715,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159716,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159792,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159877,9.446,youthful-sweep-2,13,sac,strong,True,250000,True,8
159906,9.45,youthful-sweep-2,13,sac,strong,True,250000,True,8
159999,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160064,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160076,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160101,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160129,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160134,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160146,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160213,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160214,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160224,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160233,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160257,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160285,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160316,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160333,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160354,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160355,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160378,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160445,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160446,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160458,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160467,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160476,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160503,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160547,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160552,9.455,youthful-sweep-2,13,sac,strong,True,250000,True,8
160567,9.459,youthful-sweep-2,13,sac,strong,True,250000,True,8
160616,9.459,youthful-sweep-2,13,sac,strong,True,250000,True,8
160630,9.459,youthful-sweep-2,13,sac,strong,True,250000,True,8
160648,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160651,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160684,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160707,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160740,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160754,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160761,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160779,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160801,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160852,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160863,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160870,9.458,youthful-sweep-2,13,sac,strong,True,250000,True,8
160937,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
160996,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161023,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161025,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161053,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161085,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161097,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161127,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161133,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161177,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161187,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161232,9.471,youthful-sweep-2,13,sac,strong,True,250000,True,8
161258,9.471,youthful-sweep-2,13,sac,strong,True,250000,True,8
161261,9.471,youthful-sweep-2,13,sac,strong,True,250000,True,8
161279,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161280,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161293,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161303,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161324,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161386,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161395,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161398,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161405,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161406,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161441,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161449,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161453,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161535,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161549,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161558,9.466,youthful-sweep-2,13,sac,strong,True,250000,True,8
161585,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161604,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
161617,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161645,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
161667,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
161679,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161692,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161718,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
161719,9.462,youthful-sweep-2,13,sac,strong,True,250000,True,8
161729,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161736,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161747,9.463,youthful-sweep-2,13,sac,strong,True,250000,True,8
161812,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161822,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161876,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161902,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161916,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161917,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161923,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161926,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161932,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
161975,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162049,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162062,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162067,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162084,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162130,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162149,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162181,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162201,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162211,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162279,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162337,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162351,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162352,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162355,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162366,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162390,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162399,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162436,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162442,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162459,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162480,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162528,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162534,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162547,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162580,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162651,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162659,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162683,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162729,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162741,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162747,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162748,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162803,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162805,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162823,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162827,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162835,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162836,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162840,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162856,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
162883,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
162967,9.472,youthful-sweep-2,13,sac,strong,True,250000,True,8
162987,9.472,youthful-sweep-2,13,sac,strong,True,250000,True,8
163032,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163040,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163055,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163073,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
163102,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163127,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163160,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
163166,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
163173,9.467,youthful-sweep-2,13,sac,strong,True,250000,True,8
163207,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163284,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163300,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163361,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163386,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163388,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163406,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163416,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163446,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163451,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
163541,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163575,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163597,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163608,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163625,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163629,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163661,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163671,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163675,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163679,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163717,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163728,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163756,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163763,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163821,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163877,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163881,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163890,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163900,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163902,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
163974,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
164059,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
164149,9.472,youthful-sweep-2,13,sac,strong,True,250000,True,8
164156,9.472,youthful-sweep-2,13,sac,strong,True,250000,True,8
164210,9.473,youthful-sweep-2,13,sac,strong,True,250000,True,8
164226,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
164241,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
164245,9.468,youthful-sweep-2,13,sac,strong,True,250000,True,8
